#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,.,#,#,.,#,.,#,.,#,#,#,.,.,#,#,.,#,.,#,.,.,#,.,.,.,.,#,.,.,.,.,#,.,.,#,.,#,.,.,.,#,#,.,#,.,#,#,.,#,#,.,#,.,#,.,.,#,#,.,.,.,#,#,#,.,#,.,.,#,#,#,.,#,.,.,.,#,#,#,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,#,#,#,.,#,.,.,#,.,.,#,.,.,#,#,#,#,.,.,.,.,.,#,#,.,.,.,#,#,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,#,.,#,#,.,.,#,#,.,#,.,#,.,.,#,#,#,.,.,.,#,.,.,#,#,.,.,#,.,.,#,.,#,.,#,.,.,#,.,#,.,#,.,.,#,.,#,#,.,#,.,#,.,#,#,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,.,.,.,#,.,#,.,#,.,.,.,.,#,.,.,.,.,#,.,.,#,#,.,#,#,.,.,.,#,.,.,#,.,.,.,#,.
#,.,#,.,.,#,.,#,.,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,.,#,.,#,.,.,#,#,#,.,#,.,#,.,#,.,#,.,.,.,#,.,#,#,.,#,.,#,#,.,.,.,.,#,.,.,#,.,.,#,.,#,.,#,#,.,.,#,.,.,.,.,#,.,.,#,#,.,#,.,.,#,.,.,.,.,#,.,.,#,.,.,#,.,.,#,.,.,.,.,#,.,#,#,.,.,.,#,#,.,.,#,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,.,.,.,.,#,.,.,#,.,#,.,#,#,.,.,#,.,.,#,#,.,#,.,.,.,#,.,#,.,#,.,.,#,.,#,.,#,.,.,#,.,#,.,#,.,.,.,.,.,#,#,.,#,.,.,.,#,.,.,#,#,#,#,.,#,.,.,#,#,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,#,#,.,#,#,#,.,#,.,#,#,.,.,.,.,#,#,.,.,#,.,#,.,#,.,#,.
.,.,#,.,#,#,.,.,.,#,#,.,.,.,#,#,#,.,.,.,#,.,#,.,.,#,.,.,#,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,#,.,.,.,#,.,#,.,.,.,#,.,.,.,#,#,.,#,.,.,.,#,.,.,#,#,.,.,.,#,.,.,#,.,#,#,.,#,.,#,.,.,.,.,.,#,#,.,#,#,#,.,.,#,.,#,.,#,.,.,#,#,.,#,#,.,.,#,.,#,.,#,.,.,.,#,.,#,#,.,.,#,#,.,#,#,#,.,#,.,.,#,.,#,#,#,.,.,#,.,#,.,#,.,.,.,#,.,.,#,#,#,.,.,.,#,#,.,#,.,#,.,#,#,.,#,.,#,.,#,.,#,#,#,#,.,#,.,#,#,#,#,.,.,.,#,.,#,#,.,#,.,#,.,#,.,.,#,.,#,.,.,.,#,#,.,#,.,.,#,.,#,#,.,.,.,#,.,.,.,.,.,.,#,.,.,#,.,.,#,.,#,.,.,.,#,#,.,#,.,#,#,.,.
#,#,#,.,.,.,#,#,#,.,#,.,#,.,#,.,.,.,#,.,#,.,#,#,.,.,#,.,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,#,#,#,.,#,.,#,.,.,#,#,.,#,.,#,.,.,.,#,.,#,.,#,.,#,.,.,.,#,.,#,.,#,.,#,.,.,.,#,.,.,.,#,.,#,#,.,.,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,#,#,.,#,.,#,.,.,#,.,#,.,.,.,.,#,#,.,.,.,.,.,#,#,.,.,#,#,.,.,.,#,#,.,#,#,#,.,#,.,#,.,#,.,#,.,.,.,.,#,.,.,.,.,.,.,#,.,.,#,.,#,.,#,#,.,.,.,#,.,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,.,.,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,.,.,#,#,#,#,.,.,.,#,.,.,#,#,.,.,.,#,#,.,.,.,#,.,.,.,.,#
.,.,.,#,#,#,.,.,.,.,.,#,.,#,#,.,#,#,.,.,#,.,.,.,#,.,.,#,#,.,.,#,.,#,#,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,#,.,#,.,.,.,#,.,.,#,#,.,.,.,.,#,.,.,.,.,#,.,.,#,#,.,.,.,.,.,#,.,#,.,#,.,.,#,.,#,#,.,#,#,#,#,.,#,.,#,.,.,.,#,.,.,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,.,#,.,#,.,.,#,.,#,.,.,.,.,#,#,.,#,#,.,.,#,.,.,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,#,.,#,.,#,.,#,#,.,#,.,.,.,.,.,#,#,.,#,.,#,#,.,#,.,#,#,#,#,.,#,#,#,.,.,#,#,.,#,.,#,.,#,#,.,.,.,#,.,#,.,.,.,.,.,#,.,.,#,#,.,#,#,#,.,.,.,.,#,#,#,.,.,#,.,.,#,.,#,.,.,.,#,#,.,.,#,#,#,.
.,#,.,#,.,.,.,#,.,#,.,.,.,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,#,#,.,.,.,#,#,.,#,.,.,#,#,#,.,.,#,.,#,#,.,#,.,.,#,.,#,.,.,#,#,#,.,#,.,#,.,.,.,#,#,.,#,#,.,.,.,#,.,#,.,.,.,.,#,.,.,.,.,.,#,.,.,#,.,#,.,#,#,#,.,#,#,.,.,.,#,.,#,#,.,.,#,.,.,#,.,.,#,.,#,.,.,#,#,#,#,#,.,.,.,.,.,#,.,.,#,#,#,#,#,#,#,.,#,.,#,#,.,.,#,.,.,.,#,#,#,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,.,.,.,#,#,.,#,.,.,.,.,.,.,.,#,.,.,#,.,.,#,.,.,.,.,#,#,#,#,.,#,.,#,.,#,.,.,#,.,#,.,.,.,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,.,#,#,.,#,.,.,#,.,#,.,#,.
#,.,.,#,.,#,#,.,#,.,#,#,#,#,.,#,#,.,#,.,.,.,.,.,#,.,#,.,.,.,.,#,.,#,#,.,.,.,.,.,#,.,.,.,.,#,.,#,.,.,.,.,#,.,.,.,.,.,#,#,.,.,#,.,#,.,.,.,.,.,#,.,#,.,#,#,.,#,.,#,.,#,#,.,#,#,.,.,#,#,.,#,.,#,#,#,#,#,.,#,.,.,#,.,#,.,.,.,.,#,.,#,#,.,.,#,.,.,#,#,#,.,.,#,.,.,.,#,#,#,.,.,.,.,.,#,.,#,#,.,#,#,.,#,.,.,.,.,#,.,.,#,.,.,.,.,#,.,.,#,.,#,#,.,.,#,.,#,#,.,.,#,.,.,.,#,#,.,.,#,#,.,.,.,.,#,.,#,#,.,#,.,#,#,.,#,.,#,.,#,#,#,#,.,.,.,.,.,.,#,.,.,#,.,#,.,#,.,.,.,#,#,.,#,.,.,#,.,.,#,.,.,.,#,#,.,#,.,.,#,.,.,#,.,#,.,#,.,.,.
#,.,#,.,.,#,.,.,.,.,.,.,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,#,.,.,.,#,#,.,#,#,.,#,#,#,#,.,.,#,.,#,#,.,#,.,#,#,#,#,.,.,.,#,.,.,.,#,.,#,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,.,#,.,#,#,.,#,.,#,#,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,.,.,#,#,.,.,.,.,#,#,#,.,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,#,#,.,#,#,.,.,.,#,#,#,.,.,.,#,.,#,.,#,#,.,.,#,.,.,.,#,.,#,#,.,.,.,#,.,.,#,.,.,.,#,.,#,.,.,.,.,.,#,#,#,#,#,#,.,#,.,#,.,.,.,#,#,.,#,.,.,.,#,.,#,#,#,.,.,#,#,#,.,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,#
.,.,.,#,.,.,#,.,#,#,.,#,#,.,#,.,#,#,.,.,#,.,#,.,.,#,.,#,.,#,.,#,#,#,.,#,.,#,.,.,.,.,.,.,#,#,.,.,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,.,#,.,#,#,#,.,.,.,#,.,#,#,#,.,.,.,.,#,.,#,#,#,.,#,.,#,.,#,.,#,#,.,.,.,.,#,#,#,.,.,.,#,#,#,#,.,.,#,#,.,.,#,#,.,.,#,.,#,.,.,#,.,.,#,.,#,#,.,.,.,.,#,.,#,#,.,.,.,.,#,#,.,#,.,#,.,.,#,#,.,#,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,.,.,#,.,#,.,#,.,.,.,.,.,.,.,.,.,#,.,#,#,.,.,#,.,.,#,#,.,.,.,#,.,#,.,.,.,.,.,#,#,.,#,.,#,.,.,#,.,.,#,.,#,.,#
#,.,#,#,#,.,#,#,.,.,.,#,#,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,.,.,#,#,#,#,.,.,.,#,#,#,.,#,.,#,.,.,#,.,#,#,.,.,#,.,.,#,#,.,.,.,.,#,#,.,#,.,#,.,#,.,#,#,#,.,#,.,#,.,#,.,.,.,.,.,#,.,#,#,.,.,.,.,#,#,.,#,.,.,#,.,#,.,.,.,.,.,.,#,.,.,#,#,.,.,.,#,.,#,#,#,.,.,.,.,#,.,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,.,.,.,.,#,#,.,.,.,.,#,#,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,#,.,#,#,#,#,.,#,#,.,.,.,#,.,#,.,#,.,#,#,.,#,.,.,.,#,.,#,#,#,#,#,.,.,#,.,.,#,.,#,.,.,.,#,#,.
.,.,#,#,.,.,.,.,#,#,.,.,.,#,.,#,#,.,.,#,.,#,.,#,.,#,#,.,.,#,.,#,.,#,.,#,.,#,#,.,.,.,#,#,.,#,.,.,.,.,#,.,#,.,#,.,#,.,#,.,#,.,#,.,.,.,#,#,#,.,.,.,.,#,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,#,#,#,#,.,#,.,.,.,#,#,#,.,.,.,.,#,.,#,.,#,.,#,#,#,#,#,.,#,#,#,.,#,#,.,#,.,.,.,.,.,#,#,.,.,.,#,#,#,.,#,.,.,#,.,#,.,.,#,#,#,.,.,#,.,.,#,#,.,.,#,#,.,.,#,.,.,#,.,#,#,.,#,.,#,#,.,#,.,#,.,#,#,#,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,.,.,#,#,.,.,#,#,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,#,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,.
#,#,.,.,.,#,#,.,.,.,#,#,.,#,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,.,#,#,#,#,.,#,.,#,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,.,.,#,.,#,#,.,#,.,.,.,#,#,#,.,.,.,#,.,.,#,.,#,#,#,#,#,#,.,.,#,.,.,.,.,.,#,.,#,#,.,.,.,#,#,#,#,#,.,#,.,#,.,#,.,.,.,#,.,.,.,.,.,.,#,.,.,#,#,#,.,#,.,.,#,#,.,.,#,.,.,#,.,#,#,.,.,#,.,.,#,#,.,#,.,.,#,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,.,#,.,#,.,#,.,#,#,.,#,#,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,.,.,#,#
#,.,.,#,.,#,.,.,#,.,.,#,.,#,.,#,.,#,.,#,.,#,#,.,#,#,.,.,#,.,#,#,.,.,.,#,#,.,.,#,.,#,.,#,#,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,#,.,.,.,.,.,.,#,.,#,.,.,#,#,#,.,.,#,#,.,.,.,.,.,.,.,#,.,#,#,#,#,#,.,#,.,.,#,.,#,.,.,.,.,.,.,.,#,.,#,.,#,#,#,.,.,#,.,#,#,#,.,.,.,#,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,#,#,.,.,.,.,.,#,.,.,#,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,#,.,#,.,.,.,.,.,#,.,#,#,.,.,#,.,.,#,.,#,.,.,#,#,#,#,.,#,.,.,#,.,.,.,#,.,#,#,.,.,#,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,.,#,#,.,.,#,#,#,#,.,.,#,#,.,#,.,#
.,#,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,#,#,.,.,.,#,.,.,.,#,.,.,.,#,.,.,#,.,.,#,#,.,.,.,#,.,.,#,.,#,.,#,#,#,#,.,.,.,#,.,.,.,#,.,#,.,#,#,#,#,.,#,.,.,.,.,.,.,.,.,.,.,#,.,#,.,.,#,#,#,#,#,.,#,.,.,#,.,.,.,.,#,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,.,.,#,.,.,#,.,#,#,.,.,#,.,.,#,.,.,#,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,#,.,.,.,#,.,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,#,#,.,#,.,.,.,.,.,.,#,#,.,#,.,#,#,.,.,.,#,#,.,#,.,#,#,#,.,.,#,.,.,#,#,.,.,#,.,.,.,#,.,#,.,.,#,#,.,.,.,.,.,#,.,.,.,#,.,.,.
.,#,.,.,.,#,#,.,.,.,#,.,#,.,.,.,#,#,#,.,.,#,.,#,.,#,.,.,#,.,#,#,#,.,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,.,#,.,.,#,.,#,.,.,#,.,.,#,#,.,#,.,.,.,#,#,.,#,.,#,.,#,.,.,.,.,.,.,.,#,.,#,.,#,#,#,#,.,#,.,#,.,.,.,#,.,.,.,.,.,.,#,.,#,.,.,#,.,#,.,#,#,.,#,.,.,.,.,.,#,.,.,#,.,#,.,#,.,#,#,.,#,#,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,.,#,#,#,.,#,.,#,.,#,#,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,.,#,.,.,.,.,#,#,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,.,#,.,.,#,.,#,.,.,#,.,.,.,.,#,#,#,.,#,.,#,.,.,.,#,.
.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,.,.,.,#,.,.,#,#,.,.,#,.,#,.,.,.,.,#,#,#,#,.,#,.,.,#,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,#,.,#,.,#,.,#,.,#,.,.,#,.,#,#,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,.,#,.,.,#,#,#,#,#,.,.,.,.,#,.,.,#,#,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,.,.,.,.,.,.,#,#,.,.,#,.,#,.,#,.,.,.,#,.,.,#,#,#,#,.,#,#,#,#,.,.,#,#,.,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,#,#,.,#,.,#,.,#,.,#,.,.,#,#,.,.,#,.,.,#,#,.,#,.,#,.,#,.,.,#,.,.,#,#,#,#,.,.,.,#,.,#,.,#,#,#,.,#,.,#,#,.,.,.,#,#,#,.,.,#,.,.,#,.,.,#,.,#,.
.,#,.,.,#,#,#,#,.,#,.,.,#,#,.,.,#,.,#,.,.,#,.,.,.,.,#,.,.,#,.,#,#,#,.,.,#,#,.,.,#,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,.,.,#,#,.,.,.,.,.,#,.,.,.,#,#,.,#,.,#,.,.,#,.,.,.,#,#,.,#,#,.,.,.,#,.,#,.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,.,.,#,#,#,#,#,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,#,.,#,.,#,#,#,.,#,.,#,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,.,#,.,.,.,#,.,.,.,.,#,.,#,.,#,#,.,#,#,.,.,.,#,.,.,.,#,#,.,.,#,.,.,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,#,.,#,#,.,.,.,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,#,#,.,.,.,#,.,.,#,.,.,#,#,.,.,.,#
#,.,#,.,#,.,.,.,.,.,.,#,.,.,#,.,#,.,#,#,.,#,.,#,#,#,.,#,.,.,.,.,.,.,.,#,.,.,.,#,.,.,.,#,.,#,.,.,.,.,.,.,#,.,#,.,#,.,.,#,.,#,.,.,.,#,#,#,.,.,#,#,#,.,.,.,.,#,.,.,#,.,#,.,#,.,.,.,#,.,#,#,.,.,.,#,.,.,#,.,.,#,#,.,.,#,#,#,.,#,.,#,.,.,.,.,.,.,.,.,#,.,#,.,#,.,.,#,.,#,#,#,#,.,#,.,.,.,#,#,.,#,.,.,#,.,#,#,.,.,#,.,.,#,#,.,#,.,.,#,#,.,#,.,#,#,.,#,#,.,#,.,.,#,#,.,#,.,#,.,#,#,.,.,#,.,#,.,.,.,#,#,#,.,#,.,#,.,#,.,#,#,.,#,.,#,.,.,#,.,.,.,.,.,#,#,.,#,.,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,#,.,#,.,.,#,.,#,#,.,.,.,#,.,#,.
.,.,.,.,#,.,#,.,#,#,.,.,#,.,#,.,#,.,.,#,.,#,.,.,.,.,.,.,#,#,#,#,#,#,.,#,.,#,#,.,#,#,.,#,.,.,#,#,.,#,#,.,#,.,.,#,.,.,#,.,#,.,#,#,.,#,.,#,.,#,.,.,.,.,#,#,#,.,.,#,.,.,.,.,#,.,#,#,.,.,#,.,#,#,#,.,#,.,#,.,#,.,.,#,.,.,#,.,.,.,#,.,#,.,#,#,#,#,#,.,.,#,#,.,#,.,#,#,.,#,.,#,.,.,.,#,.,#,.,.,.,#,#,#,#,.,.,#,.,#,.,#,#,.,.,.,#,#,.,.,.,#,.,.,#,.,.,#,#,.,#,.,#,.,.,.,.,.,.,.,.,#,.,#,#,.,#,.,#,#,.,#,.,.,#,.,#,.,#,.,.,.,#,.,.,.,#,.,.,.,#,#,#,.,.,#,.,#,.,#,#,#,#,#,.,#,.,#,.,.,.,#,#,.,.,.,.,#,.,#,.,.,.,#,#,.,#,.,.,.
.,#,.,#,.,.,.,#,.,#,.,#,#,.,#,.,#,#,#,#,.,.,#,#,#,#,#,.,.,.,.,.,.,.,#,.,.,#,.,.,.,#,.,.,#,.,.,.,.,#,.,.,.,#,.,.,.,#,.,.,.,.,.,.,.,#,.,#,.,.,#,.,#,#,.,.,.,.,#,.,.,#,.,#,.,.,#,.,.,#,.,.,.,.,.,.,.,.,.,.,.,.,#,#,#,.,#,.,#,#,.,.,.,#,#,.,.,.,.,#,#,.,.,.,#,.,.,.,.,.,.,#,.,#,.,#,.,#,.,#,#,.,.,.,.,#,.,.,.,#,.,.,.,#,#,.,.,.,.,#,#,.,.,#,.,#,.,.,.,.,#,.,#,.,#,#,#,.,#,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,#,#,.,#,.,#,#,.,.,#,#,.,.,.,#,.,#,.,#,.,.,#,.,.,.,.,#,.,.,#,#,.,.,.,.,#,#,#,.,.,#,#,.,#,#,#,.,#,.,#,#
#,.,.,#,.,#,.,#,.,#,.,.,.,.,#,.,.,.,.,.,.,#,.,.,.,.,.,#,#,#,#,#,#,.,.,#,.,.,.,#,.,.,#,.,#,#,.,#,#,#,.,#,#,.,#,#,.,#,.,#,#,#,.,#,#,.,.,#,.,#,.,.,#,.,#,.,#,#,.,#,.,.,#,.,#,.,.,#,.,.,.,#,.,#,.,#,#,#,#,#,#,.,#,#,.,.,#,.,#,.,.,#,.,#,.,.,#,#,.,.,.,.,#,#,.,#,#,#,#,#,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,#,#,#,#,.,.,#,.,#,.,.,#,#,#,.,#,.,#,#,.,.,.,#,#,#,.,.,#,.,.,.,#,#,.,.,.,.,#,#,#,#,.,.,.,#,.,#,.,#,.,#,#,.,#,.,.,.,#,.,#,.,.,#,.,.,.,#,.,.,#,.,.,#,#,.,.,.,#,.,#,.,#,.,.,#,.,#,#,.,#,.,#,.,#,.,#,.,.,#,.,.,#,#,.,.
.,.,#,#,.,#,.,#,.,.,#,#,#,.,.,#,.,#,#,#,#,.,.,#,.,#,#,.,.,.,.,.,.,#,.,.,#,#,.,.,#,.,#,.,.,#,#,.,.,.,.,.,.,.,.,.,#,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,.,.,.,#,.,.,#,.,#,.,.,#,.,.,#,.,#,#,.,#,#,.,.,.,.,.,.,#,.,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,#,#,#,.,.,.,#,.,.,.,.,#,.,.,#,.,#,.,#,.,#,.,#,#,#,.,.,.,.,.,.,#,#,.,.,#,.,#,.,.,.,#,.,.,.,#,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,#,.,.,.,.,#,#,.,.,.,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,.,.,#,#,.,#,.,.,#,.,.,.,#,#,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,.,#,.,.,.,#
.,#,.,.,.,#,.,.,#,.,.,.,#,.,#,#,#,.,.,.,#,#,.,#,.,.,.,#,#,#,#,.,#,#,#,.,#,.,#,.,#,.,.,#,.,.,.,.,#,#,#,#,#,#,#,.,#,.,#,#,#,.,.,#,.,.,.,.,.,#,.,.,#,.,#,#,.,.,#,.,.,.,.,.,#,#,#,.,#,#,.,.,.,.,.,#,#,#,.,#,.,#,.,#,.,.,#,#,.,.,.,#,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,.,#,.,#,#,.,#,#,#,#,.,#,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,.,#,.,#,.,.,#,#,.,#,.,.,#,#,#,.,#,.,.,#,.,.,#,#,.,.,.,#,.,.,#,.,.,.,.,.,#,#,#,#,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,.,#,.,#,.,.,.,#,.,#,#,#,.
#,.,.,#,#,.,.,#,#,.,#,.,#,.,.,#,.,.,#,#,.,.,.,#,.,#,.,.,.,.,.,.,.,#,.,.,#,.,.,.,#,.,#,.,.,#,#,#,#,.,.,.,.,.,#,.,.,#,#,.,.,.,#,.,.,#,#,#,#,.,.,#,.,.,.,#,.,#,.,.,#,#,#,#,.,#,.,.,.,.,#,#,.,#,.,#,.,.,.,#,.,#,.,#,#,.,.,.,#,#,#,#,.,.,#,#,.,#,.,#,.,#,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,.,#,#,.,.,.,.,.,.,.,#,.,.,#,.,#,.,#,.,.,#,#,.,#,.,.,.,#,.,.,#,.,.,#,.,.,#,#,#,#,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,.,#,#,.,#,.,#,.,.,.,#,.,#,.,#,.,.,#,.,#,#,#,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,#,.,.,#,.,#,.,.,.,.,.,.
.,#,.,#,.,.,#,.,.,.,#,.,.,#,.,.,.,#,.,#,.,#,.,.,#,.,#,#,#,#,#,.,#,.,.,#,.,.,#,#,.,.,#,.,#,#,.,.,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,.,#,#,.,.,.,#,.,#,.,#,#,#,.,.,#,#,.,.,.,.,.,.,#,#,#,.,.,.,#,.,.,.,.,#,#,#,.,#,.,.,.,#,.,#,.,.,.,.,.,#,#,.,.,#,.,.,#,.,.,#,.,#,.,.,#,#,.,.,#,.,.,.,#,.,.,.,#,#,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,#,.,.,#,.,#,#,.,#,.,.,.,#,.,#,.,.,.,#,#,.,.,#,#,#,#,.,.,#,.,#,#,#,.,#,.,#,.,.,#,.,.,#,#,.,.,#,.,.,.,.,#,.,.,#,.,.,.,.,.,#,.,.,#,#,#,#,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,#,.,#,#,.,#,#,#
.,.,.,#,.,#,#,#,#,#,#,#,.,#,.,#,.,.,.,#,.,.,#,.,#,.,.,.,.,.,.,.,.,#,.,.,#,#,.,.,.,#,.,#,#,.,.,#,#,.,#,#,.,.,#,.,.,.,#,.,.,#,#,#,.,.,.,#,.,#,.,.,#,#,.,.,.,#,.,.,.,#,#,.,#,.,.,.,.,#,#,.,.,#,#,#,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,.,#,#,.,.,#,.,.,.,#,.,.,#,#,.,#,.,#,.,.,.,.,#,#,.,.,#,.,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,.,#,.,#,#,#,.,.,#,#,.,.,.,#,.,#,.,.,.,#,#,.,.,.,.,.,.,#,.,#,.,#,.,.,#,.,#,#,.,.,.,#,.,#,.,.,#,#,.,#,#,.,#,.,.,#,.,.,.,.,#,#,.,.,#,#,.,#,.,#,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,.
#,.,#,.,.,#,#,.,.,.,#,.,.,#,.,#,#,.,#,.,.,#,#,.,#,.,#,#,.,#,#,#,#,#,#,.,#,.,.,#,#,#,.,.,.,.,#,.,.,#,.,.,.,#,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,.,#,.,.,.,.,#,.,#,.,#,#,.,.,#,.,#,#,#,.,.,#,.,#,.,.,.,.,.,#,.,.,#,.,#,.,#,.,#,.,#,#,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,.,.,#,#,#,.,.,.,.,#,.,.,#,.,#,.,.,.,#,.,#,.,#,.,#,.,#,.,#,.,#,.,.,.,#,.,.,#,#,.,.,#,.,.,#,.,.,.,#,.,#,#,#,.,#,.,.,.,.,.,#,.,.,.,.,#,#,.,.,#,.,.,#,#,.,.,#,.,.,.,#,#,.,.,#,#,.,.,.,#,#,#,.,.,#,#,.,.,.,#,#,#,.,#,.,.,#,.,#,#,.,#,.
