#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,.,.,.,#,#,.,#,#,#,#,.,.,#,.,.,#,#,.,.,.,#,.,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,#,#,.,#,.,.,.,#,#,.,.,.,.,.,.,.,.,#,.,.,#,.,.,#,.,.,.,.,#,#,.,#,.,#,#,.,.,.,#,#,.,#,#,#,.,#,.,#,#,#,#,.,.,#,.,.,.,.,#,.,#,.,#,#,.,#,.,.,.,#,#,#,.,.,#,.,.,.,#,#,#,.,#,.,.,#,.,#,.,.,.,#,#,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,.,.,#,.,#,#,.,.,.,.,.,#,.,#,.,#,.,.,#,.,#,.,.,.,#,.,.,.,#,.,#,#,.,#,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,.,.,#,#,.,.,#,.,.,.,#,#,.,#,.,.,.,#,#,.,.,.,.,#,.,#,#,.,.,.,#,#,#,#,.,.,.,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,.,#,#,#,.,#,#,.,.,.,#,#,.,#,.,.,#,.,.,#,.,.,.,.,.,.
#,.,#,#,.,.,.,.,.,.,.,#,.,.,#,.,.,#,#,#,#,.,.,#,#,.,#,#,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,.,#,#,.,.,#,.,#,.,.,#,.,.,#,#,.,#,.,#,#,.,#,#,.,#,.,#,#,.,.,#,.,#,#,.,#,#,.,.,.,#,.,.,#,.,#,.,.,#,#,.,.,.,.,#,.,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,#,#,.,.,.,.,#,#,.,#,#,#,.,.,.,#,.,.,#,#,.,#,#,#,.,.,.,.,#,.,#,.,#,.,#,.,#,#,.,.,.,#,.,#,.,#,#,.,.,#,.,#,#,.,#,.,.,.,.,.,#,#,#,#,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,#,#,.,.,.,#,.,.,.,#,.,.,#,#,.,.,.,#,#,#,#,.,#,#,#,#,.,.,.,#,#,.,#,.,.,.,.,.,#,#,#,#,.,.,#,#,.,#,.,.,.,#,.,#,#,.,#,#,#,.,.,.,.,#,#,.,.,.,.,#,#,.,.,#,.,#,.,#,#,.,#,.
#,.,#,.,.,#,.,#,#,#,.,.,#,.,#,.,#,.,.,.,.,#,.,#,.,.,#,#,.,.,#,.,.,#,#,#,.,.,#,.,.,#,.,.,#,#,.,#,.,#,.,#,.,#,#,#,#,#,.,.,.,.,.,#,.,.,#,.,.,.,.,#,.,.,.,.,.,.,#,.,.,#,.,#,#,.,#,.,#,#,#,.,.,.,#,#,#,.,#,.,#,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,#,.,#,#,.,.,.,.,.,.,.,.,#,.,.,#,.,#,.,.,.,.,.,#,#,#,.,.,.,.,#,.,.,#,.,.,.,.,#,#,.,.,.,#,.,.,.,#,.,.,.,#,.,.,.,#,.,#,.,#,.,.,.,.,#,.,#,.,#,#,.,.,#,.,#,.,.,#,#,.,#,#,#,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,#,#,.,#,#,#,#,.,.,.,#,#,.,.,.,.,.,.,.,.,.,#,.,#,.,.,.,#,.,#,#,#,.,#,.,.,.,#,.,#,.,.,#,.,#,#,.,.,.,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,.,#,.,.,.,#,.,#,.,.,#
.,.,#,#,.,.,#,.,.,#,.,#,.,.,#,#,.,.,#,#,.,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,#,.,.,.,#,.,.,.,.,#,.,.,#,.,#,.,.,#,.,.,.,#,#,.,#,.,#,#,#,.,#,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,#,.,.,.,.,.,#,#,#,.,.,.,#,.,.,.,.,#,#,#,#,.,.,.,#,.,#,.,.,.,#,#,#,.,#,#,#,#,.,#,.,#,.,#,.,#,#,.,#,.,.,.,#,#,#,.,.,#,.,.,#,#,#,#,.,.,.,#,#,.,.,#,#,.,.,#,.,.,#,.,#,.,.,.,#,.,.,#,#,.,#,.,.,.,.,.,.,#,.,.,.,#,#,#,.,.,.,.,.,.,#,.,#,.,#,.,#,.,#,.,.,.,#,#,#,.,#,.,.,#,#,.,.,#,#,.,.,.,#,.,#,.,#,#,#,#,#,#,.,#,.,.,#,#,.,#,#,.,#,.,.,.,.,.,.,#,.,.,.,#,.,#,#,.,.,#,.,#,#,.,.,.,.,.,#,.,#,.,.,#,.,.,#,#,.,#,#,#,#,.,#,.,.,.,#,.,.
.,#,.,.,.,#,.,.,#,#,.,.,#,.,.,#,.,#,#,.,.,.,.,#,.,.,#,.,#,.,.,.,#,.,.,.,.,.,#,.,.,#,.,.,#,.,#,#,.,#,.,.,#,#,#,.,.,#,#,#,.,.,#,.,#,#,.,#,#,#,.,#,.,.,.,.,#,.,.,.,#,.,.,.,#,#,.,#,#,#,#,#,.,.,.,#,.,#,.,.,#,.,#,#,#,.,#,#,#,.,.,.,.,.,#,.,#,#,.,.,#,#,.,.,.,.,#,#,.,.,#,.,#,.,#,.,.,#,#,.,.,.,.,#,#,.,.,.,.,#,.,.,#,.,.,.,.,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,#,#,.,.,#,.,#,.,.,#,#,.,#,.,#,.,.,#,.,.,.,.,#,#,#,#,#,#,.,.,#,#,.,.,#,.,.,#,#,#,.,#,#,.,.,#,.,.,.,.,#,.,.,.,#,#,.,#,.,.,.,.,.,.,.,.,.,#,.,#,.,.,.,#,.,.,.,#,.,#,#,#,#,.,#,.,#,.,.,#,.,#,.,#,.,#,.,#,#,.,#,#,.,.,.,#,.,.,#,#,.,.,.,#,.,#,#,.,#,.,#,.,.,#,#
#,.,#,#,.,#,.,#,.,.,#,.,.,#,.,.,.,#,.,.,#,#,.,.,#,.,#,.,#,.,#,.,.,#,.,#,#,#,.,.,#,.,#,.,#,.,.,.,.,#,#,.,.,.,.,#,.,.,.,.,#,#,#,.,.,.,#,#,#,.,.,#,.,#,.,#,#,.,#,.,.,#,#,.,.,#,.,#,.,.,.,.,.,#,#,.,#,.,#,.,.,.,#,.,.,.,.,.,#,#,#,#,.,#,#,.,#,.,.,#,.,#,#,.,#,.,.,.,#,.,.,.,#,.,.,#,.,#,.,.,#,#,.,.,#,.,#,#,#,.,#,.,.,.,#,#,.,#,.,.,#,#,.,#,.,#,#,#,.,.,#,.,.,#,#,.,#,.,#,.,.,.,#,.,.,.,#,.,#,.,#,.,#,.,#,#,.,#,.,.,.,.,#,#,#,.,.,.,#,#,#,.,.,.,.,.,.,.,.,#,.,#,#,.,#,.,.,#,#,#,.,.,.,.,#,#,.,#,#,#,#,.,.,#,.,.,#,#,.,.,#,.,.,#,.,.,.,.,.,.,#,.,#,.,#,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,.,#,.,.,.,.,#,#,.,.,.,.,.,#,.,.,#,.,.,.
.,.,.,.,.,#,.,.,.,#,.,#,.,#,#,.,#,.,#,#,.,#,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,.,.,#,.,.,.,.,.,#,#,.,#,.,.,.,#,#,#,.,#,.,#,.,.,.,.,#,#,.,.,#,.,.,#,#,.,.,#,.,.,.,#,#,.,#,.,.,#,.,.,.,#,.,#,#,.,#,.,.,.,.,#,#,#,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,.,#,#,.,.,#,.,.,.,#,#,.,#,.,#,.,.,#,.,.,.,#,#,.,.,#,.,.,.,.,#,#,#,#,#,#,.,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,.,.,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,#,.,#,.,.,.,#,#,.,.,.,.,.,#,#,#,#,.,#,.,#,#,#,.,#,.,#,.,.,.,.,.,#,.,.,.,.,.,#,#,#,.,.,#,.,.,.,.,.,#,.,.,#,.,.,.,#,.,#,.,.,.,#,#,#,#,.,#,.,.,.,.,#,.,#,.,#,#,#,#,.,.,#,.,#,.,.,#,.,#,.,#,#,#,.,#,.,#,.,#,.,.,#,.,#,#,#
#,#,.,#,#,.,#,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,.,.,#,.,#,.,#,.,#,#,#,#,.,.,#,#,.,#,.,.,#,.,.,#,#,.,.,.,.,.,#,#,#,.,#,.,.,.,#,.,#,.,#,#,.,.,#,.,.,#,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,.,.,#,.,#,#,#,.,.,.,#,.,.,#,.,.,#,.,#,.,.,.,#,#,#,.,#,.,.,.,.,#,#,.,.,#,.,.,#,.,.,#,#,.,#,.,#,.,.,.,#,.,#,#,#,#,.,.,.,#,.,.,#,#,#,#,.,#,#,.,#,.,.,#,#,#,.,#,#,#,.,#,#,.,.,#,.,.,.,#,.,.,.,.,#,.,.,#,#,#,#,.,.,#,#,#,#,#,.,.,.,#,.,.,.,#,#,#,#,.,#,.,.,#,.,#,.,.,#,#,#,#,.,.,.,#,.,#,.,#,#,.,#,.,.,.,#,.,.,.,#,.,#,.,#,#,.,.,.,.,#,.,.,.,.,.,#,#,.,#,.,#,.,.,.,.,#
#,.,.,#,.,.,.,.,.,.,#,.,#,#,.,#,.,#,#,.,#,#,#,.,#,.,#,#,#,.,#,#,.,.,#,.,.,.,.,#,#,#,.,.,.,#,.,.,.,#,.,.,.,#,#,#,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,#,.,#,.,#,.,.,.,.,.,#,.,.,.,#,.,.,#,#,.,#,.,.,#,.,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,#,.,.,#,.,#,.,#,.,.,#,#,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,#,#,.,#,.,.,.,#,#,#,.,.,.,#,.,#,.,#,.,#,.,#,.,#,.,.,#,.,#,.,#,.,#,.,.,.,.,#,.,.,#,#,.,.,.,#,.,.,.,.,#,#,.,.,.,#,.,.,.,.,#,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,.,.,.,.,.,#,.,.,.,#,#,#,.,.,.,.,#,.,#,#,.,.,#,.,.,.,.,.,#,#,.,#,.,.,#,.,#,.,.,#,#,.,#,#,.,#,.,.,#,.,.,.,#,.,#,.,#,#,.,#,#,.,.,.,.,#,.,.,#,.,#,.,#
.,.,#,.,.,#,#,#,.,#,.,.,.,.,.,#,.,.,#,.,.,#,.,.,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,.,#,#,.,#,#,#,#,#,#,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,.,#,#,#,.,#,#,#,.,#,.,#,.,#,#,.,#,#,#,.,.,#,.,.,.,.,#,.,#,.,#,.,#,#,.,#,.,#,.,.,#,.,.,.,#,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,.,#,#,.,#,.,#,.,#,.,.,.,#,.,.,.,.,#,#,.,#,.,.,#,#,.,#,#,.,.,.,.,.,#,.,.,.,.,#,.,.,.,#,.,.,#,.,#,.,#,#,#,.,.,.,#,.,#,.,#,.,#,#,.,#,.,#,#,.,.,#,#,.,.,.,#,.,.,#,#,.,.,#,.,.,#,.,.,#,.,.,#,.,#,#,.,.,#,#,#,#,#,.,#,#,#,.,.,.,.,#,#,.,#,.,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,.,.,.,#,#,#,#,.,#,.,#,.,#,.,.
.,#,.,.,#,#,.,#,.,.,.,#,.,#,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,#,#,.,#,.,#,#,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,#,.,#,#,#,#,.,.,.,#,.,.,#,.,.,.,.,.,#,.,#,#,.,.,.,.,.,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,.,#,#,.,#,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,.,.,#,#,#,.,#,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,#,.,#,.,#,.,#,#,#,#,.,#,.,#,#,#,.,.,#,#,#,#,#,.,#,.,.,.,.,#,#,.,.,.,.,#,.,.,#,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,.,#,.,#,.,.,.,.,#,.,.,.,.,.,#,#,#,.,#,.,.,#,#,#,#,.,.,#,.,.,#,.,#,.,#,#,.,#,.,#,.,#,.,.,#,#,.,#,.,#,.,#,.,#,#,.,.,#,.,#,#,.,#,.,#,.,.,.,.,.,#,.,#,.,.,#,#
#,.,#,.,.,.,.,.,#,#,#,.,#,.,.,.,.,#,#,.,#,.,#,#,#,.,.,#,#,.,.,.,#,.,.,.,#,.,#,.,#,#,.,#,.,#,.,#,.,.,#,.,#,.,.,.,.,.,#,.,.,.,.,.,#,#,#,.,#,#,#,#,#,#,#,.,.,.,.,#,#,#,.,#,.,#,#,.,#,.,.,#,.,#,.,.,#,#,.,.,#,.,.,#,#,.,.,.,#,.,.,#,.,.,#,#,.,#,.,#,#,#,#,.,#,.,.,.,.,#,.,.,#,.,#,.,#,#,.,.,.,.,.,.,.,#,.,#,#,#,.,.,.,.,.,#,#,.,#,.,.,#,#,#,.,.,#,#,#,.,.,.,#,.,.,#,.,.,#,.,#,#,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,.,#,.,.,.,#,#,.,#,#,.,.,.,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,#,.,.,.,#,#,#,#,.,.,.,.,.,#,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,#,.,.,#,.,#,.,.,.,.,#,.,.,.,#,#,#,#,.,.,#,.,#,.,#,.,.,#,.,.,.
.,.,#,#,#,#,#,.,.,.,.,.,.,#,.,#,.,.,.,.,#,.,#,#,#,.,#,.,.,.,#,.,#,#,#,.,#,.,.,.,.,#,.,#,#,.,.,.,#,.,.,.,.,.,#,#,#,.,#,.,#,.,#,#,.,.,.,.,.,#,.,.,.,.,.,#,#,#,.,.,.,.,.,#,.,.,#,.,.,#,#,.,.,.,.,#,.,.,.,#,.,.,#,.,.,.,#,.,#,#,.,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,#,.,.,#,.,.,.,#,.,.,#,#,#,#,#,.,#,#,.,#,.,.,.,#,.,#,#,#,.,#,.,.,.,#,.,.,.,#,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,#,#,.,.,.,#,#,#,#,.,#,.,#,.,.,#,.,#,.,#,#,#,.,.,#,.,#,#,#,.,.,.,.,.,#,#,#,.,#,.,#,#,#,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,#,.,#,#,.,.,.,.,#,#,#,.,#,.,#,#,.,#,.,#,.,.,.,#,.,.,#,#,.,#,.,.,#,.,#,#,#,#
#,.,.,.,.,.,#,#,#,#,#,#,.,#,.,.,#,#,.,#,.,.,.,#,.,.,#,.,#,#,.,.,.,.,.,#,.,#,#,#,.,#,.,.,.,#,.,#,.,#,.,#,#,#,#,.,#,.,#,.,#,.,.,.,#,.,#,#,.,.,#,.,#,#,.,.,.,.,#,#,#,.,#,.,#,.,.,#,.,.,.,.,#,#,#,.,.,#,#,.,.,#,.,.,#,#,#,.,.,#,.,#,.,#,.,#,#,.,.,#,.,#,#,.,#,.,.,.,#,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,.,#,.,.,.,.,.,#,#,.,.,#,.,.,#,.,#,.,#,.,#,.,#,#,#,#,.,#,.,#,#,#,#,.,.,#,.,#,.,#,.,#,#,.,.,.,.,.,#,.,.,#,.,#,.,.,#,#,.,#,.,.,.,.,.,#,.,#,.,.,.,.,.,.,.,.,#,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,.,#,#,#,#,.,.,#,.,.,#,.,#,.,.,.,#,.,.,#,.,.,#,#,.,.,.,.,.,#,.,.,#,.,.,.,.,#,#,.,#,.,#,#,.,.,#,#,#,.,.,.,.,.,.
.,#,#,#,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,#,.,.,.,#,#,#,#,.,#,.,.,.,.,#,.,.,#,.,.,#,.,.,.,#,.,.,.,.,.,#,.,#,.,.,#,#,.,#,.,.,#,#,#,.,.,.,.,#,#,#,#,.,.,#,#,.,.,.,#,.,#,#,.,#,#,.,.,.,.,#,.,.,.,#,.,.,#,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,#,#,.,.,#,.,#,.,#,.,#,.,.,#,.,#,.,.,#,#,.,.,.,.,#,#,.,#,.,#,#,#,#,.,.,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,.,.,#,.,#,.,.,.,#,.,.,.,#,#,#,#,#,.,#,#,.,.,#,.,#,.,.,.,.,.,#,.,#,#,.,.,#,.,#,#,.,#,.,#,#,.,.,#,#,.,#,.,#,#,.,#,#,.,.,#,.,#,#,.,.,.,.,.,.,#,.,.,#,.,.,.,#,#,#,.,.,#,#,.,#,.,.,.,#,.,#,#,.,#,#,.,#,.,#,.,#,.,.,.,.,#,.,.,#,.,.,.,#,#,#,#,#,#
.,.,.,#,.,.,.,#,#,.,#,.,.,#,.,.,.,#,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,#,.,.,.,#,#,.,#,#,.,.,#,.,.,.,#,.,#,.,#,#,#,.,#,.,#,.,#,.,.,.,#,#,.,.,.,.,.,#,#,.,.,.,.,.,#,.,.,.,.,#,.,#,.,.,.,#,.,.,#,.,#,.,#,.,#,#,#,#,.,.,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,#,.,.,.,#,#,#,.,.,#,.,#,.,.,#,.,.,#,.,#,.,.,#,.,#,#,.,.,#,.,.,.,#,.,.,.,.,#,#,.,.,.,#,#,#,#,.,.,#,.,.,.,#,#,#,.,.,#,#,#,#,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,.,.,.,.,#,.,#,.,.,.,#,#,#,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,.,#,.,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,#,#,#,#,#,.,#,.,.,#,#,.,#,.,#,.,.,#,.,.,.,#,#,.,#,.,#,#,.,.,.,.,.,.,.,#,#,.,.,#,#,#,.,#,.,#,.,.,#,.,.,.,.,.,.,#
#,.,#,.,#,.,#,.,#,.,#,.,#,.,#,#,#,.,.,.,.,#,.,#,#,#,.,.,#,#,.,#,.,.,#,#,#,#,.,.,.,.,#,#,.,#,.,#,.,.,#,.,.,.,.,#,.,.,#,.,.,#,.,#,.,#,.,#,#,.,#,.,.,#,#,#,#,.,.,.,#,#,.,#,.,.,#,#,.,.,#,.,.,.,#,.,#,.,.,.,#,.,#,#,#,.,.,#,.,#,.,.,#,.,.,#,#,.,#,.,.,.,#,.,#,.,.,.,.,.,#,#,.,#,#,.,.,#,.,#,.,.,#,.,.,#,.,#,#,.,.,#,#,#,.,.,#,.,#,.,.,.,#,.,.,.,.,.,#,.,.,.,#,#,#,.,.,.,#,.,.,.,.,#,.,.,#,#,#,#,.,.,#,.,.,.,#,.,#,#,#,.,#,.,.,#,.,#,#,.,.,.,.,#,.,#,#,.,.,.,#,#,#,.,.,#,.,.,#,.,#,.,.,#,#,#,.,#,.,#,#,.,#,#,.,.,.,.,#,.,.,#,.,.,.,.,#,.,#,.,#,#,#,#,.,.,.,#,.,.,.,.,.,#,#,#,#,#,.,.,.,#,#,.,.,.,#,.,.,.,#,.,#,#,.,#,.,#,#,.
#,.,.,.,.,#,.,.,.,.,#,.,.,.,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,.,#,#,.,#,.,.,#,#,.,#,.,#,.,#,#,.,.,#,.,#,.,#,.,#,#,.,#,.,.,.,.,#,#,#,.,.,#,#,.,#,.,.,#,.,#,.,#,.,.,#,.,.,#,.,.,.,.,.,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,#,.,#,.,.,#,#,#,#,.,.,.,.,.,#,.,#,.,#,#,.,.,#,.,#,.,.,.,#,#,.,.,.,.,#,.,#,.,#,.,#,.,#,#,.,#,.,#,.,#,#,.,.,.,.,#,.,#,.,#,#,.,.,#,.,.,.,#,#,.,#,.,#,#,#,.,#,.,.,#,.,#,.,#,.,#,.,.,.,#,#,.,#,.,.,.,.,#,.,#,.,.,.,#,#,#,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,#,.,.,#,#,.,.,#,.,.,#,#,#,#,.,.,#,.,.,#,.,.,#,#,.,#,.,#,.,#,#,.,.,.,.,.,#,#,.,.,#,.,#,.,#,.,#,.,.,.,.,#,.,.,#,.,.,.
.,#,.,#,.,.,#,#,.,#,.,#,#,#,.,#,.,.,#,.,.,.,#,.,#,.,.,#,.,#,.,#,.,.,.,#,#,.,.,#,.,.,#,.,#,.,#,.,.,#,#,.,.,#,.,.,.,#,.,.,.,.,#,#,.,.,.,#,.,.,.,.,.,#,.,#,.,.,.,.,.,#,.,.,.,#,#,.,#,.,.,#,#,#,.,.,#,.,.,#,#,#,.,#,.,.,#,.,.,.,#,.,#,.,#,.,#,#,.,.,.,#,.,.,.,#,.,.,.,#,#,.,#,#,.,#,.,#,.,.,.,#,.,#,.,#,.,#,.,.,.,.,#,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,#,.,#,.,#,#,#,#,.,.,#,#,#,#,.,.,#,#,.,.,.,.,#,.,.,.,#,.,.,.,#,.,.,#,.,.,.,.,.,#,.,#,#,.,.,#,#,#,#,.,.,#,.,#,#,#,#,.,.,#,#,#,.,.,#,.,.,.,#,#,.,#,.,#,.,#,.,#,.,#,.,.,#,.,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,#,.,#,#,.,.,#,#,#,.,#,.,#,.,#,#
#,.,#,.,#,.,.,#,.,.,.,.,.,.,#,.,#,.,#,.,#,#,#,.,.,#,.,.,.,#,#,.,#,#,.,.,.,#,.,#,#,#,.,#,#,.,.,.,#,.,.,#,.,.,#,#,#,.,#,.,#,#,.,.,.,#,#,.,.,#,.,#,.,.,.,#,.,#,#,.,#,.,.,#,.,.,#,.,#,#,.,.,#,.,#,.,.,.,#,.,.,.,#,.,#,.,.,.,#,#,#,.,#,.,.,.,#,.,.,#,#,.,.,#,.,#,.,#,.,.,.,#,.,.,.,.,.,.,#,#,.,#,.,#,.,.,.,#,.,#,#,#,.,#,.,.,#,.,#,.,.,.,#,.,#,.,.,#,#,.,.,.,.,#,.,.,.,#,.,.,#,#,.,#,.,#,.,#,.,#,#,.,.,#,.,.,#,.,#,.,.,#,.,.,#,#,#,#,#,#,.,.,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,#,.,.,.,#,.,.,.,#,#,.,#,.,#,.,.,.,.,.,#,.,.,.,#,.,.,#,.,#,.,.,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,#,.,.,.,#,.,.,#,.,.,.,#,.,.,.,#,#,.,.,.,.,#,.,.,.,.,#
.,.,.,.,.,#,.,.,#,.,#,#,#,.,.,.,#,.,#,.,.,.,.,#,.,.,#,#,#,.,.,.,.,.,#,.,#,.,.,.,.,.,.,.,.,#,.,#,.,.,#,#,#,.,.,.,#,.,.,.,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,#,#,.,.,.,#,.,#,#,.,#,.,.,.,.,#,.,.,.,.,#,.,#,.,.,#,.,#,.,.,.,#,#,.,.,.,.,#,.,#,#,.,#,.,#,.,.,#,.,.,#,.,.,#,#,.,.,#,#,#,.,#,.,.,#,.,.,.,.,#,#,#,.,#,.,.,.,.,.,#,#,.,.,.,#,.,#,.,.,#,#,.,#,.,.,#,.,#,.,.,#,#,.,#,.,.,.,.,#,.,.,.,.,#,.,.,#,.,#,#,.,.,.,#,.,#,#,.,#,.,.,.,.,#,.,.,#,.,.,#,#,.,#,.,.,#,.,#,.,#,.,#,.,.,#,#,.,#,.,#,.,.,.,.,.,.,#,.,#,#,.,.,#,#,#,.,#,.,#,.,.,#,.,#,.,#,.,.,.,#,.,#,.,.,#,.,#,.,#,#,#,.,.,#,#,.,#,#,#,.,#,#,.,.,#,.,#,#,.,.,#,.,#,#,.
.,#,.,#,.,.,#,.,.,#,.,.,.,#,.,#,.,.,#,.,#,#,.,.,#,.,.,.,#,.,#,#,#,.,#,.,.,#,#,.,#,#,#,#,.,.,#,.,#,.,.,#,.,#,#,.,#,.,#,.,#,.,#,.,#,.,.,.,#,.,#,.,#,.,.,#,.,.,#,#,.,.,#,.,.,#,.,#,#,.,#,#,#,#,.,.,#,.,.,#,#,.,.,#,.,#,.,.,.,#,.,#,.,.,.,.,.,.,.,.,#,#,#,.,#,#,#,.,.,.,#,.,.,.,#,.,#,#,.,.,#,#,.,#,#,.,.,.,.,.,#,#,#,.,.,.,#,#,.,#,.,#,.,#,.,#,.,#,.,#,#,.,.,#,.,.,.,.,.,#,#,#,.,#,.,#,#,.,.,#,.,#,.,.,.,#,.,#,.,.,#,.,.,#,.,#,#,.,.,#,.,.,#,.,.,.,.,.,#,.,.,.,#,.,#,.,.,#,.,#,.,.,.,#,.,.,#,#,#,#,.,.,#,#,.,#,#,.,.,.,.,#,.,.,#,.,.,#,#,.,.,.,#,#,.,.,#,.,#,.,.,#,.,.,.,.,.,#,.,.,.,.,.,.,.,#,#,#,.,#,.,#,.,#,.,.,#,.,.,.
